,gender,name,party,suggestion
256,male,Ed,Democrat,"[ed perlmutter, ed perlmutter chief of staff, ed perlmutter twitter, ed perlmutter facebook, ed perlmutter for congress, ed perlmutter committees, ed perlmutter colorado, ed perlmutter office, ed perlmutter district, ed perlmutter wiki]"
257,male,Joe,Democrat,"[joe courtney, joe courtney cadillac tax, joe courtney staff, joe courtney for congress, joe courtney twitter, joe courtney committees, joe courtney chief of staff, joe courtney nba, joe courtney racing, joe courtney internship]"
258,female,Kathy,Democrat,"[kathy castor, kathy castor staff, kathy castor committees, kathy castor twitter, kathy castor for congress, kathy castor cuba, kathy castor internship, kathy castor district, kathy castor wiki, kathy castor office]"
259,male,Vern,Republican,"[vern buchanan, vern buchanan twitter, vern buchanan for congress, vern buchanan instagram, vern buchanan wiki, vern buchanan committees, vern buchanan district, vern buchanan dc office, vern buchanan district map, vern buchanan bradenton office]"
260,male,Henry,Democrat,"[henry johnson, henry johnson medal of honor, henry johnson congress, henry johnson msde, henry johnson fiduciary trust, henry johnson maryland, henry johnson jr, henry johnson northern trust, henry johnson blvd albany ny, henry johnson facebook]"
261,male,Peter,Republican,"[peter roskam, peter roskam dc office, peter roskam for congress, peter roskam staff, peter roskam ways and means, peter roskam internship, peter roskam israel, peter roskam chief of staff, peter roskam primary, peter roskam bio]"
262,male,David,Democrat,"[david loebsack, david loebsack twitter, dave loebsack committees, dave loebsack staff, dave loebsack office, dave loebsack district, dave loebsack davenport office, dave loebsack internship, dave loebsack wiki, dave loebsack gun control]"
263,male,John,Democrat,"[john yarmuth, john yarmuth staff, john yarmuth committees, john yarmuth for congress, john yarmuth internship, john yarmuth office, john yarmuth kentucky, john yarmuth bio, john yarmuth address, john yarmuth contact]"
264,male,John,Democrat,"[john sarbanes, john sarbanes twitter, john sarbanes district, john sarbanes contact, john sarbanes staff, john sarbanes internship, john sarbanes iran deal, john sarbanes committees, john sarbanes bio, john sarbanes district map]"
265,male,Tim,Republican,"[tim walberg, tim walberg for congress, tim walberg twitter, tim walberg flint, tim walberg committees, tim walberg office, tim walberg staff, tim walberg district map, tim walberg facebook, tim walberg primary]"
266,male,Timothy,Democrat,"[timothy walz, timothy walz congress, timothy walz minnesota, timothy walz hastings ne, timothy walz suburban home inspections, timothy walz voting record, timothy walzer, timothy walz staff, timothy walz lbbw, tim walz]"
267,male,Keith,Democrat,"[keith ellison, keith ellison twitter, keith ellison bernie sanders, keith ellison for congress, keith ellison staff, keith ellison committees, keith ellison minnesota, keith ellison biography, keith ellison internship, keith ellison communications director]"
268,male,Adrian,Republican,"[adrian smith, adrian smith congress, adrian smith net worth, adrian smith architect, adrian smith jackson, adrian smith gordon gill, adrian smith twitter, adrian smith wife, adrian smith art, adrian smith staff]"
269,female,Yvette,Democrat,"[yvette clarke, yvette clarke staff, yvette clarke for congress, yvette clarke committees, yvette clarke scheduler, yvette clarke facebook, yvette clarke bio, yvette clarke twitter, yvette clarke congresswoman, yvette clarke kopc]"
270,male,Jim,Republican,"[jim jordan, jim jordan for congress, jim jordan office, jim jordan twitter, jim jordan wiki, jim jordan chief of staff, jim jordan endorsement, jim jordan staff, jim jordan internship, jim jordan kim davis]"
271,male,Steve,Democrat,"[steve cohen, steve cohen congress, steve cohen daughter, steve cohen house, steve cohen magician, steve cohen mortgage, steve cohen twitter, stephen cohen brookings, steve cohen staff, steve cohen counter extremism project]"
272,male,Peter,Democrat,"[peter welch, peter welch vermont, peter welch nada, peter welch chief of staff, peter welch gym, peter welch twitter, peter welch committees, peter welch office, peter welch wiki, peter welch bernie sanders]"
273,male,Gus,Republican,"[gus bilirakis, gus bilirakis staff, gus bilirakis twitter, gus bilirakis office, gus bilirakis for congress, gus bilirakis district map, gus bilirakis chief of staff, gus bilirakis facebook, gus bilirakis committees, gus bilirakis voting record]"
274,female,Niki,Democrat,"[niki tsongas, niki tsongas committees, niki tsongas twitter, niki tsongas staff, niki tsongas dc office, niki tsongas for congress, niki tsongas address, niki tsongas bio, niki tsongas internships, niki tsongas district map]"
275,male,Robert,Republican,"[robert wittman, robert wittman staff, robert wittmann, robert wittman biography, robert wittman devil's diary, robert wittman linkedin, robert wittman committees, robert wittman graz]"
276,male,Robert,Republican,"[robert latta, robert lattanzio, robert lattanzi, robert latta snl, robert lattanzio fresno, robert lattarulo, robert latta voting record, robert lattas 2015, robert lattas 2016, robert latta mintz]"
277,male,Bill,Democrat,"[bill foster, bill foster for congress, bill foster marvel, bill foster beans, bill foster duke coach, bill foster dc office, bill foster twitter, bill foster wiki, bill foster staff, bill foster man show]"
278,male,André,Democrat,"[andré carson, andré carson congress, andre carson indiana, andre carson indianapolis, andre carson office, andre carson wiki, andre carson bio, andré carson mariama shaheed, andre carson voting record, andre carson biography]"
279,female,Jackie,Democrat,"[jackie speier, jackie speier staff, jackie speier for congress, jackie speier committees, jackie speier twitter, jackie speier tpp, jackie speier bio, jackie speier office, jackie speier internship, jackie speier address]"
280,male,Steve,Republican,"[steve scalise, steve scalise twitter, steve scalise chief of staff, steve scalise office, steve scalise staff, steve scalise dc office, steve scalise instagram, steve scalise facebook, steve scalise committees, steve scalise political party]"
281,female,Donna,Democrat,"[donna edwards, donna edwards office, donna edwards for senate, donna edwards poll, donna edwards endorsements, donna edwards congress, donna edwards district, donna edwards israel, donna edwards fundraising, donna edwards twitter]"
282,male,Bill,Republican,"[bill cassidy, bill cassidy senate, bill cassidy staff, bill cassidy twitter, bill cassidy committees, bill cassidy wiki, bill cassidy mental health bill, bill cassidy address, bill cassidy family, bill cassidy contact]"
283,male,Jason,Republican,"[jason chaffetz, jason chaffetz twitter, jason chaffetz staff, jason chaffetz wife, jason chaffetz rubio, jason chaffetz for congress, jason chaffetz instagram, jason chaffetz chart, jason chaffetz irs, jason chaffetz brookings]"
284,male,Mike,Republican,"[mike coffman, mike coffman for congress, mike coffman staff, mike coffman committees, mike coffman twitter, mike coffman donald trump, mike coffman bio, mike coffman senate, mike coffman facebook, mike coffman selective service]"
285,male,Gerald,Democrat,"[gerald connolly, gerald connolly staff, gerald connolly office, gerald connolly contact, gerald connolly bio, gerald connolly brooks automation, gerald connolly judge, gerald connolly congress, gerald connolly place hornby, gerald connolly obituary]"
286,male,John,Republican,"[john fleming, john fleming senate, john fleming photography, john fleming canada, john fleming staff, john fleming twitter, john fleming artist, john fleming museum, john fleming immigration, john fleming actor]"
287,male,Alan,Democrat,"[alan grayson, alan grayson hedge fund, alan grayson for senate, alan grayson congress, alan grayson ted cruz, alan grayson twitter, alan grayson iran, alan grayson polls, alan grayson harry reid, alan grayson cruz]"
288,male,Brett,Republican,"[brett guthrie, brett guthrie for congress, brett guthrie staff, brett guthrie facebook, brett guthrie district, brett guthrie office, brett guthrie twitter, brett guthrie biography, brett guthrie contact, brett guthrie committees]"
289,male,Gregg,Republican,"[gregg harper, gregg harper for congress, gregg harper staff, gregg harper twitter, gregg harper committees, gregg harper voting record, gregg harper opponent, gregg harper election, gregg harper chief of staff, gregg harper district map]"
290,male,James,Democrat,"[james himes, james himes obituary, james himes author, james himes congress, james himes congressman, james himes annapolis, james himes facebook, james himes appraiser, james himes arnold md, james himes voting record]"
291,male,Duncan,Republican,"[duncan hunter, duncan hunter jr, duncan hunter vape, duncan hunter staff, duncan hunter twitter, duncan hunter for congress, duncan hunter dc office, duncan hunter trump, duncan hunter sr, duncan hunter wife]"
292,female,Lynn,Republican,"[lynn jenkins, lynn jenkins for congress, lynn jenkins committees, lynn jenkins staff, lynn jenkins dc office, lynn jenkins facebook, lynn jenkins office, lynn jenkins twitter, lynn jenkins internship, lynn jenkins district]"
293,female,Ann,Democrat,"[ann kirkpatrick, ann kirkpatrick senate, ann kirkpatrick arizona, ann kirkpatrick campaign manager, ann kirkpatrick twitter, ann kirkpatrick chief of staff, ann kirkpatrick committees, ann kirkpatrick mccain, ann kirkpatrick office, ann kirkpatrick ad]"
294,male,Leonard,Republican,"[leonard lance, leonard lance staff, leonard lance dc office, leonard lance twitter, leonard lance for congress, leonard lance internship, leonard lance email address, leonard lance bio, leonard lance scheduler, leonard lance open secrets]"
295,male,Blaine,Republican,"[blaine luetkemeyer, blaine luetkemeyer office, blaine luetkemeyer staff, blaine luetkemeyer for congress, blaine luetkemeyer twitter, blaine luetkemeyer facebook, blaine luetkemeyer committees, blaine luetkemeyer voting record, blaine luetkemeyer missouri, blaine luetkemeyer dc office]"
296,male,Ben,Democrat,"[ben luján, ben lujan new mexico, ben lujan congressman, ben lujan congress, ben lujan towing guam, ben lujan nm, ben lujan tournament, ben lujan tournament bracket, ben lujan speaker of the house, ben lujan obituary]"
297,female,Cynthia,Republican,"[cynthia lummis, cynthia lummis retirement, cynthia lummis staff, cynthia lummis husband, cynthia lummis wyoming, cynthia lummis net worth, cynthia lummis committees, cynthia lummis voting record, cynthia lummis dc office, cynthia lummis rand paul]"
298,male,Tom,Republican,"[tom mcclintock, tom mcclintock staff, tom mcclintock for congress, tom mcclintock wiki, tom mcclintock internship, tom mcclintock district, tom mcclintock office, tom mcclintock voting record, tom mcclintock twitter, tom mcclintock ted cruz]"
299,male,Pete,Republican,"[pete olson, pete olson congress, pete olson staff, pete olson twitter, pete olson chief of staff, pete olson district map, pete olson facebook, pete olson law, pete olson committee assignments, pete olson tx]"
300,male,Erik,Republican,"[erik paulsen, erik paulsen for congress, erik paulsen staff, erik paulson mma, erik paulsen facebook, erik paulsen internship, erik paulsen twitter, erik paulsen office, erik paulsen committees, erik paulsen instagram]"
301,male,Gary,Democrat,"[gary peters, gary peters senate, gary peterson, gary peters staff, gary peters twitter, gary petersen, gary peters flint, gary peters chief of staff, gary peters internship, gary peters congress]"
302,male,Benjamin,Republican,"[benjamin sasse, benjamin sasser, benjamin sasse trump, benjamin sasse senate, benjamin sasse tucker ellis, benjamin sasse jersey, benjamin sasseen, benjamin sasse midland lutheran college, benjamin sasse meadows in the mountains, benjamin sasse medicare part d]"
303,female,Chellie,Democrat,"[chellie pingree, chellie pingree staff, chellie pingree food waste, chellie pingree twitter, chellie pingree committees, chellie pingree for congress, chellie pingree net worth, chellie pingree internship, chellie pingree husband, chellie pingree bio]"
304,male,Jared,Democrat,"[jared polis, jared polis net worth, jared polis chief of staff, jared polis committees, jared polis for congress, jared polis twitter, jared polis wiki, jared polis district, jared polis office, jared polis dc office]"
305,male,Bill,Republican,"[bill posey, bill posey twitter, bill posey for congress, bill posey voting record, bill posey office, bill posey wiki, bill posey survivor, bill posey internships, bill posey facebook, bill posey email]"
306,male,David,Republican,"[david roe, david roediger, david roemer, david roehrenbeck, david roet, david roentgen, david roehrig medtronic, david roeder, david roever, david roediger wages of whiteness]"
307,male,Thomas,Republican,"[thomas rooney, thomas rooney linkedin, thomas rooney baker botts, thomas rooney pwc, thomas rooney cpa tucson, thomas rooney deloitte, thomas rooney wright state, thomas rooney temple, thomas rooney temple university, thomas rooney obituary]"
308,male,Gregorio,Independent,"[gregorio sablan, gregorio sablan twitter, gregorio sablan kilili, gregorio sablan tattoo, sablan gregorio kilili camacho, gregorio camacho sablan, rep gregorio sablan, rep sablan gregorio kilili camacho, gregorio kilili c. sablan]"
309,male,Kurt,Democrat,"[kurt schrader, kurt schrader for congress, kurt schrader staff, kurt schrader office, kurt schrader primary, kurt schrader tpp, kurt schrader committees, kurt schrader twitter, kurt schrader wiki, kurt schrader bio]"
310,male,Glenn,Republican,"[glenn thompson, glenn thompson staff, glenn thompson committees, glenn thompson for congress, glenn thompson district, glenn thompson linkedin, glenn thomson art, glenn thompson office, glenn thompson wm jordan, glenn thompson congressional district]"
311,female,Dina,Democrat,"[dina titus, dina titus twitter, dina titus chief of staff, dina titus staff, dina titus dc office, dina titus congress, dina titus committees, dina titus wiki, dina titus district map, dina titus senate]"
312,male,Paul,Democrat,"[paul tonko, paul tonko staff, paul tonko for congress, paul tonko committees, paul tonko twitter, paul tonko wiki, paul tonko internship, paul tonko albany office, paul tonko ny, paul tonko net worth]"
313,male,Mark,Democrat,"[mark warner, mark warner va, mark warner committees, mark warner net worth, mark warner office, mark warner internship, mark warner twitter, mark warner staff, mark warner email, mark warner wife]"
314,male,James,Republican,"[james risch, james risch staff, james risch committees, james risch twitter, james risch contact, james risch committee assignments, james risch facebook, james risch email, james risch louisville ky, james risch sponsored bills]"
315,female,Jeanne,Democrat,"[jeanne shaheen, jeanne shaheen staff, jeanne shaheen committees, jeanne shaheen chief of staff, jeanne shaheen internship, jeanne shaheen twitter, jeanne shaheen wiki, jeanne shaheen for senate, jeanne shaheen voting record, jeanne shaheen facebook]"
316,male,Jeff,Democrat,"[jeff merkley, jeff merkley committees, jeff merkley staff, jeff merkley twitter, jeff merkley internship, jeff merkley portland, jeff merkley hillary clinton, jeff merkley chief of staff, jeff merkley for oregon, jeff merkley office]"
317,female,Marcia,Democrat,"[marcia fudge, marcia fudge staff, marcia fudge twitter, marcia fudge for congress, marcia fudge dc office, marcia fudge facebook, marcia fudge internship, marcia fudge instagram, marcia fudge youtube, marcia fudge delta sigma theta]"
318,male,Mike,Democrat,"[mike quigley, mike quigley twitter, mike quigley staff, mike quigley dc office, mike quigley for congress, mike quigley chief of staff, mike quigley tpp, mike quigley facebook, mike quigley linkedin, mike quigley chicken]"
319,male,Alan,Democrat,"[alan franken, alan frankenberg, alan frankenburg, alan franken insurance, alan frankenburg nab, senator alan franken, alan partridge frankenstein, alan rauch frankenstein, alan dart frankenstein, alan sked frankenstein]"
320,female,Judy,Democrat,"[judy chu, judy chu for congress, judy chu office, judy chu staff, judy chu twitter, judy chu committees, judy chu facebook, judy chudars, judy chung, judy church]"
321,male,John,Democrat,"[john garamendi, john garamendi dc office, john garamendi for congress, john garamendi staff, john garamendi california, john garamendi wiki, john garamendi jr, john garamendi twitter, john garamendi fairfield office, john garamendi office]"
322,male,Theodore,Democrat,"[theodore deutch, ted deutch, ted deutch office, ted deutch florida, ted deutch for congress, ted deutch congressman, ted deutch voting record, ted deutch email, ted deutch contact, ted deutch bio]"
323,male,Tom,Republican,"[tom graves, tom graves committees, tom graves for congress, tom graves staff, tom graves district map, tom graves wiki, tom graves facebook, tom graves author, tom graves rowing, tom graves sevierville tn]"
324,male,Chris,Democrat,"[chris coons, chris coons senate, chris coons staff, chris coons twitter, chris coons committees, chris coons office, chris coons supreme court, chris coons net worth, chris coons iran, chris coons youtube]"
325,male,Marlin,Republican,"[marlin stutzman, marlin stutzman for senate, marlin stutzman twitter, marlin stutzman facebook, marlin stutzman on the issues, marlin stutzman fundraising, marlin stutzman todd young, marlin stutzman endorsements, marlin stutzman indiana, marlin stutzman ad]"
326,male,Tom,Republican,"[tom reed, tom reeder pbgc, tom reed for congress, tom reed facebook, tom reed dc office, tom reed mvb mortgage, tom reed staff, tom reed committees, tom reed representative, tom reed office]"
327,female,Martha,Republican,"[martha roby, martha roby for congress, martha roby staff, martha roby office, martha roby chief of staff, martha roby twitter, martha roby poll, martha roby election results, martha roby district, martha roby hillary clinton]"
328,male,Mo,Republican,"[mo brooks, mo brooks congress, mo brooks twitter, mo brooks staff, mo brooks facebook, mo brooks trump, mo brooks maya angelou, mo brooks ted cruz, mo brooks committees, mo brooks voting record]"
329,female,Terri,Democrat,"[terri sewell, terri sewell staff, terri sewell committees, terri sewell office, terri sewell dc office, terri sewell voting record, terri sewell net worth, terri sewell birmingham office, terri sewell family, terri sewell married]"
330,male,Paul,Republican,"[paul gosar, paul gosar congress, paul gosar committees, paul gosar staff, paul gosar bill cosby, paul gosar twitter, paul gosar az, paul gosar chief of staff, paul gosar wiki, paul gosar congressional office]"
331,male,David,Republican,"[david schweikert, david schweikert staff, david schweikert facebook, david schweikert for congress, david schweikert twitter, david schweikert dc office, david schweikert senate, david schweikert wife, david schweikert az, david schweikert office]"
332,male,Eric,Republican,"[eric crawford, eric crawford facebook, eric crawford jamal crawford, eric crawford twitter, eric crawford ubs, eric crawford md, eric crawford instagram, eric crawford baseball, eric crawford crec, eric crawford msu]"
333,male,Steve,Republican,"[steve womack, steve womack twitter, steve womack for congress, steve womack chicken, steve womack grayson ky, steve womack office, steve womack district, steve womack staff, steve womack committees, steve womack internship]"
334,male,Jeff,Republican,"[jeff denham, jeff denham for congress, jeff denham committees, jeff denham staff, jeff denham twitter, jeff denham republican, jeff denham district, jeff denham facebook, jeff denham modesto office, jeff denham bio]"
335,female,Karen,Democrat,"[karen bass, karen bass staff, karen bass bio, karen bass chief of staff, karen bass district office, karen bass for congress, karen bass committee assignments, karen bass twitter, karen bass scheduler, karen bass africa]"
336,male,Scott,Republican,"[scott tipton, scott tipton committees, scott tipton for congress, scott tipton staff, scott tipton chief of staff, scott tipton comics, scott tipton comics 101, scott tipton representative, scott tipton primary, scott tipton wiki]"
337,male,Cory,Republican,"[cory gardner, cory gardner senate, cory gardner staff, cory gardner north korea, cory gardner committees, cory gardner twitter, cory gardner facebook, cory gardner chief of staff, cory gardner marco rubio, cory gardner press release]"
338,male,John,Democrat,"[john carney, john carney delaware, john carney for governor, john carney wsj, john carney kicker, john carney twitter, john carney committees, john carney staff, john carney mari, john carney wall street journal]"
339,male,Richard,Republican,"[richard nugent, richard nugent chief of staff, richard nugent nations roof, richard nugent voting record, richard nugent poet, richard nugent for congress, richard nugent obituary, richard nugent newton ma, richard nugent dallas, richard nugent facebook]"
340,male,Daniel,Republican,"[daniel webster, daniel webster college, daniel webster johns hopkins, daniel webster florida, daniel webster definition, daniel webster apush, daniel webster congressman, daniel webster senate page residence, daniel webster inn, daniel webster quotes]"
341,male,Dennis,Republican,"[dennis ross, dennis ross florida, dennis ross georgetown, dennis ross washington post, dennis ross iran deal, dennis ross twitter, dennis ross iran, dennis ross lakeland, dennis ross for congress, dennis ross rate my professor]"
342,female,Frederica,Democrat,"[frederica wilson, frederica wilson hats, frederica wilson chief of staff, frederica wilson committees, frederica wilson sorority, frederica wilson for congress, frederica wilson delta sigma theta, frederica wilson delta, frederica wilson cnn, frederica wilson bio]"
343,male,Rob,Republican,"[rob woodall, rob woodall chief of staff, rob woodall georgia, rob woodall staff, rob woodall facebook, rob woodall for congress, rob woodall wife, rob woodall alcoa, rob woodall ga, rob woodall twitter]"
344,male,Austin,Republican,"[austin scott, austin scott for congress, austin scott staff, austin scott miller, austin scott twitter, austin scott marco rubio, austin scott 247, austin scott hudl, austin scott rivals, austin scott facebook]"
345,male,Raúl,Republican,"[raúl labrador, raul labrador immigration, raul labrador idaho, raul labrador voting record, raul labrador contact, raul labrador bio, raul labrador wiki, raul labrador twitter, raul labrador email, raul labrador biography]"
346,male,Bob,Republican,"[bob dold, bob dold illinois, bob dold for congress, bob dold staff, bob dold twitter, bob dold facebook, bob dole trump, bob dold donald trump, bob dold wiki, bob dold office]"
347,male,Adam,Republican,"[adam kinzinger, adam kinzinger staff, adam kinzinger dc office, adam kinzinger instagram, adam kinzinger twitter, adam kinzinger committees, adam kinzinger for congress, adam kinzinger voting record, adam kinzinger biography, adam kinzinger facebook]"
348,male,Randy,Republican,"[randy hultgren, randy hultgren for congress, randy hultgren dc office, randy hultgren committee assignments, randy hultgren committees, randy hultgren wiki, randy hultgren staff, randy hultgren internship, randy hultgren voting record, randy hultgren district]"
349,male,Todd,Republican,"[todd rokita, todd rokita district, todd rokita for congress, todd rokita committees, todd rokita staff, todd rokita office, todd rokita education, todd rokita internship, todd rokita chief of staff, todd rokita twitter]"
350,male,Larry,Republican,"[larry bucshon, larry bucshon voting record, larry bucshon committees, larry bucshon bio, larry bucshon contact, larry bucshon global warming, larry bucshon wiki, larry bucshon for congress, larry bucshon chief of staff, larry bucshon committee assignments]"
351,male,Todd,Republican,"[todd young, todd young senate, todd young congress, todd young twitter, todd youngdahl, todd young senate race, todd young marlin stutzman, todd young ballotpedia, todd young facebook, todd young staff]"
352,male,Tim,Republican,"[tim huelskamp, tim huelskamp chief of staff, tim huelskamp family, tim huelskamp twitter, tim huelskamp wiki, tim huelskamp primary, tim huelskamp internship, tim huelskamp kansas, tim huelskamp committees, tim huelskamp american capital]"
353,male,Kevin,Republican,"[kevin yoder, kevin yoder kansas, kevin yoder staff, kevin yoder committees, kevin yoder email privacy act, kevin yoder bio, kevin yoder wiki, kevin yoder for congress, kevin yoder facebook, kevin yoder realtor]"
354,male,Mike,Republican,"[mike pompeo, mike pompeo congress, mike pompeo staff, mike pompeo twitter, mike pompeo wiki, mike pompeo faa, mike pompeo biography, mike pompeo iran, mike pompeo gmo, mike pompeo monsanto]"
355,male,Cedric,Democrat,"[cedric richmond, cedric richmond staff, cedric richmond baseball, cedric richmond new orleans, cedric richmond family, cedric richmond raquel greenup, cedric richmond district, cedric richmond for congress, cedric richmond twitter, cedric richmond voting record]"
356,male,Andy,Republican,"[andy harris, andy harris congress, andy harris everest, andy harris district, andy harris chief of staff, andy harris committees, andy harris wife, andy harris office, andy harris twitter, andy harris primary]"
357,male,William,Democrat,"[william keating, william keating md, william keating cincinnati, william keating facebook, william keating staff, william keating ma, william keating obituary, william keating dawsonville ga, william keating massachusetts, william keating attorney]"
358,male,Dan,Republican,"[dan benishek, dan benishek retiring, dan benishek staff, dan benishek michigan, dan benishek committees, dan benishek for congress, dan benishek contact, dan benishek email, dan benishek address, dan benishek traverse city]"
359,male,Bill,Republican,"[bill huizenga, bill huizenga staff, bill huizenga for congress, bill huizenga family, bill huizenga voting record, bill huizenga office, bill huizenga net worth, bill huizenga bio, bill huizenga committees, bill huizenga twitter]"
360,male,Justin,Republican,"[justin amash, justin amash twitter, justin amash facebook, justin amash staff, justin amash cruz, justin amash trump, justin amash for congress, justin amash north korea, justin amash voting record, justin amash rand paul]"
361,male,Steven,Republican,"[steven palazzo, steven palazzo mississippi, steven palazzo for congress, steven palazzo dc office, steven palazzo staff, steven palazzo biography, steve palazzolo, steven palazzo chief of staff, steven palazzo address, steven palazzo wiki]"
362,female,Vicky,Republican,"[vicky hartzler, vicky hartzler staff, vicky hartzler for congress, vicky hartzler committees, vicky hartzler twitter, vicky hartzler facebook, vicky hartzler bio, vicky hartzler email, vicky hartzler mennonite, vicky hartzler address]"
363,male,Billy,Republican,"[billy long, billy long twitter, billy long committees, billy long staff, billy long facebook, billy longshore, billy long office, billy long address, billy long enterprises inc, billy longo]"
364,male,Joseph,Republican,"[joseph heck, joseph heckman, joseph hecker, joseph heckel, joseph heckler, joseph heck nevada, joseph heckelman, joseph heckler schule bensheim]"
365,male,Frank,Republican,"[frank guinta, frank guinta office, frank guinta for congress, frank guinta twitter, frank guinta staff, frank guinta committees, frank guinta chief of staff, frank guinta address, frank guinta wiki, frank guinta voting record]"
366,male,Christopher,Republican,"[christopher gibson, christopher gibson microstrategy, christopher gibson linkedin, christopher gibson facebook, christopher gibson islanders, christopher gibson congress, christopher gibson md, christopher gibson astrologer, christopher gibson stats, christopher gibson ahl]"
367,male,Richard,Republican,"[richard hanna, richard hanna retiring, richard hannay, richard hanna for congress, richard hanna staff, richard hanna committees, richard hanna net worth, richard hanna wiki, richard hanna twitter, richard hanna ballotpedia]"
368,female,Renee,Republican,"[renee ellmers, renee ellmers primary, renee ellmers for congress, renee ellmers chief of staff, renee ellmers staff, renee ellmers twitter, renee ellmers committees, renee ellmers facebook, renee ellmers george holding, renee ellmers north carolina]"
369,male,Bill,Republican,"[bill johnson, bill johnson ohio, bill johnson skier, bill johnson quotes, bill johnson books, bill johnson tva, bill johnson wiki, bill johnson podcast, bill johnson wife, bill johnson healing]"
370,male,Steve,Republican,"[steve stivers, steve stivers staff, steve stivers for congress, steve stivers twitter, steve stivers office, steve stivers committees, steve stivers district, steve stivers dc office, steve stivers bio, steve stivers district map]"
371,male,James,Republican,"[james renacci, james renacci staff, james b renacci, rep james renacci, james slepian renacci]"
372,male,Bob,Republican,"[bob gibbs, bob gibbs for congress, bob gibbs chief of staff, bob gibbs cbre, bob gibbs dc office, bob gibbs retail, bob gibbs obituary, bob gibbs sawmills, bob gibbs district, bob gibson]"
373,male,James,Republican,"[james lankford, james lankford staff, james lankford for senate, james lankford dc office, james lankford committees, james lankford twitter, james lankford facebook, james lankford reelection, james lankford planned parenthood, james lankford endorsement]"
374,male,Mike,Republican,"[mike kelly, mike kelly for congress, mike kelly and friends band, mike kelly and friends, mike kelly chief of staff, mike kelley artist, mike kelly photography, mike kelly darpa, mike kelly dc office, mike kelly taxidermy]"
375,male,Patrick,Republican,"[patrick meehan, patrick meehan twitter, patrick meehan for congress, patrick meehan black sabbath, patrick meehan md, patrick meehan facebook, patrick meehan jr, patrick meehan linkedin, patrick meehan gartner, patrick meehan artist]"
376,male,Tom,Republican,"[tom marino, tom marino staff, tom marino twitter, tom marino for congress, tom marino dc office, tom marino trump, tom marino chief of staff, tom marino facebook, tom marinovich, tom marino district map]"
377,male,Lou,Republican,"[lou barletta, lou barletta staff, lou barletta dog, lou barletta committees, lou barletta dc office, lou barletta for congress, lou barletta bio, lou barletta hazleton, lou barletta hazleton office, lou barletta internship]"
378,male,David,Democrat,"[david cicilline, david cicilline staff, david cicilline twitter, david cicilline for congress, david cicilline committees, david cicilline instagram, david cicilline bio, david cicilline husband, david cicilline gun control, david cicilline facebook]"
379,male,Tim,Republican,"[tim scott, tim scott cleveland browns, tim scott twitter, tim scott nfl, tim scott for senate, tim scott rubio, tim scott office, tim scott committees, tim scott facebook, tim scott dc office]"
380,male,Jeff,Republican,"[jeff duncan, jeff duncan andrade, jeff duncan ted cruz, jeff duncan sc, jeff duncan for congress, jeff duncan twitter, jeff duncan andrade bio, jeff duncan andrade book, jeff duncan facebook, jeff duncan chief of staff]"
381,male,Trey,Republican,"[trey gowdy, trey gowdy wife, trey gowdy benghazi, trey gowdy haircut, trey gowdy twitter, trey gowdy for president, trey gowdy endorsement, trey gowdy marco rubio, trey gowdy news, trey gowdy staff]"
382,male,Mick,Republican,"[mick mulvaney, mick mulvaney chief of staff, mick mulvaney staff, mick mulvaney immigration, mick mulvaney congress, mick mulvaney endorsement, mick mulvaney twitter, mick mulvaney tea party, mick mulvaney rand paul, mick mulvaney net worth]"
383,female,Kristi,Republican,"[kristi noem, kristi noem staff, kristi noem for congress, kristi noem twitter, kristi noem office, kristi noem bio, kristi noem instagram, kristi noem committee assignments, kristi noem internship, kristi noem south dakota]"
384,male,Charles,Republican,"[charles fleischmann, charles fleischmann iii obituary, charles fleischmann iii, charles fleischmann university of canterbury, charles fleischmann investcorp, charles fleischmann cincinnati, charles fleischmann scholarship, charles fleischmann tennessee, charles fleischmann iv, charles fleischmann iii cincinnati]"
385,male,Scott,Republican,"[scott desjarlais, scott desjarlais committees, scott desjarlais primary, scott desjarlais staff, scott desjarlais for congress, scott desjarlais district, scott desjarlais cancer, scott desjarlais twitter, scott desjarlais chief of staff, scott desjarlais contact]"
386,female,Diane,Republican,"[diane black, diane blackish, diane black congress, diane black staff, diane black facebook, diane black wiki, diane black twitter, diane black bio, diane black committee, diane blackish meme]"
387,male,Stephen,Republican,"[stephen fincher, stephen fincher retiring, stephen fincher staff, stephen fincher committees, stephen fincher wiki, stephen fincher tennessee, stephen fincher tn, stephen fincher export import bank, stephen fincher facebook, stephen fincher chief of staff]"
388,male,Bill,Republican,"[bill flores, bill flores for congress, bill flores primary, bill flores staff, bill flores dc office, bill flores wiki, bill flores tx, bill flores net worth, bill flores twitter, bill flores chief of staff]"
389,male,Blake,Republican,"[blake farenthold, blake farenthold staff, blake farenthold twitter, blake farenthold for congress, blake farenthold primary, blake farenthold duck, blake farenthold facebook, blake farenthold bill maher, blake farenthold district map, blake farenthold congressman]"
390,male,Edward,Republican,[edward rigell]
391,male,Robert,Republican,"[robert hurt, robert hurt congress, robert hurt committees, robert hurt retirement, robert hurt contact, robert hurt facebook, robert hurt staff, robert hurt twitter, robert hurt voting record, robert hurtado]"
